NO,시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세금(만원),건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형,구_추출,상세주소,주소,위도,경도,행정동
118,서울특별시 종로구 부암동,9*,8m미만,76.66,월세,202411,26,"5,000",100,1968.0,백석동길,202411~202611,신규,-,,,다가구,종로구,종로구 백석동길,종로구 백석동길,37.5956009329315,126.967844221301,부암동
119,서울특별시 마포구 성산동,1**,8m미만,18.0,월세,202411,26,"3,000",45,2018.0,모래내로7길,202412~202612,신규,-,,,단독,마포구,마포구 모래내로7길,마포구 모래내로7길,37.5674070999111,126.910450064498,성산2동
120,서울특별시 용산구 청파동3가,1**,8m미만,15.0,월세,202411,26,"5,000",20,,청파로43다길,202412~202512,신규,-,,,다가구,용산구,용산구 청파로43다길,용산구 청파로43다길,37.5427403885843,126.969393274259,청파동
121,서울특별시 은평구 역촌동,2*,8m미만,17.0,월세,202411,26,"3,000",30,2018.0,진흥로5길,202412~202612,신규,-,,,단독,은평구,은평구 진흥로5길,은평구 진흥로5길,37.6027591024821,126.919874758152,역촌동
122,서울특별시 동대문구 용두동,3*,8m미만,18.55,월세,202411,26,"2,000",30,2017.0,고산자로28길,202412~202612,신규,-,,,단독,동대문구,동대문구 고산자로28길,동대문구 고산자로28길,37.5748179262883,127.040573306624,용신동
123,서울특별시 중랑구 면목동,4**,8m미만,40.0,월세,202411,26,"1,300",50,1991.0,면목로44가길,202411~202611,갱신,-,"1,300",45.0,다가구,중랑구,중랑구 면목로44가길,중랑구 면목로44가길,37.5825699371496,127.089901623942,면목3·8동
124,서울특별시 중랑구 면목동,5**,8m미만,59.54,월세,202411,26,"4,500",35,1979.0,용마산로58길,202411~202611,갱신,-,"8,500",0.0,단독,중랑구,중랑구 용마산로58길,중랑구 용마산로58길,37.5784399242837,127.092632105728,면목7동
125,서울특별시 양천구 신정동,1**,8m미만,23.79,월세,202411,26,"1,000",60,2015.0,신목로4길,202411~202611,신규,-,,,다가구,양천구,양천구 신목로4길,양천구 신목로4길,37.5200667680754,126.875680576628,신정2동
126,서울특별시 양천구 신정동,8**,8m미만,17.77,월세,202411,26,"1,000",48,2011.0,신정중앙로21길,202411~202511,신규,-,,,단독,양천구,양천구 신정중앙로21길,양천구 신정중앙로21길,37.5271067635691,126.861063074348,신정4동
127,서울특별시 동작구 노량진동,3**,12m미만,21.0,월세,202411,26,"5,000",81,2023.0,장승배기로16가길,-,-,-,,,단독,동작구,동작구 장승배기로16가길,동작구 장승배기로16가길,37.5065569910948,126.940286740439,노량진2동
128,서울특별시 종로구 창신동,2*,8m미만,43.14,전세,202411,26,"21,000",0,1990.0,지봉로11길,202412~202612,신규,-,,,다가구,종로구,종로구 지봉로11길,종로구 지봉로11길,37.5767949710521,127.014192253932,창신3동
129,서울특별시 종로구 창신동,2*,8m미만,48.93,전세,202411,26,"16,000",0,1974.0,창신11길,202411~202611,신규,-,,,다가구,종로구,종로구 창신11길,종로구 창신11길,37.5781504318297,127.0107308458,창신2동
130,서울특별시 중랑구 면목동,1**,8m미만,33.4,전세,202411,26,"8,300",0,1991.0,망우로30길,202501~202701,신규,-,,,다가구,중랑구,중랑구 망우로30길,중랑구 망우로30길,37.5922119353206,127.074890793038,상봉2동
132,서울특별시 중랑구 면목동,5**,12m미만,39.82,월세,202411,26,300,100,2017.0,겸재로40길,202411~202502,신규,-,,,다가구,중랑구,중랑구 겸재로40길,중랑구 겸재로40길,37.5864995363276,127.087491926439,면목본동
133,서울특별시 양천구 목동,7**,25m미만,64.8,전세,202411,26,"12,000",0,2004.0,목동중앙서로,202411~202611,신규,-,,,다가구,양천구,양천구 목동중앙서로,양천구 목동중앙서로,37.5327817609574,126.86672975045,목4동
134,서울특별시 양천구 신월동,4**,8m미만,29.0,월세,202411,26,500,40,1982.0,오목로13길,202412~202612,신규,-,,,단독,양천구,양천구 오목로13길,양천구 오목로13길,37.5250061053763,126.845147362669,신월2동
135,서울특별시 양천구 신월동,1**,8m미만,38.0,전세,202411,26,"5,000",0,1991.0,남부순환로40길,-,-,-,,,다가구,양천구,양천구 남부순환로40길,양천구 남부순환로40길,37.5332323019254,126.826584276485,신월3동
136,서울특별시 중랑구 면목동,4**,8m미만,39.65,월세,202411,26,300,35,1994.0,면목로56길,202412~202612,신규,-,,,다가구,중랑구,중랑구 면목로56길,중랑구 면목로56길,37.5839255150619,127.09103315396,면목3·8동
137,서울특별시 동작구 상도1동,6**,8m미만,21.0,전세,202411,26,"18,000",0,2002.0,상도로37길,202412~202701,신규,-,,,다가구,동작구,동작구 상도로37길,동작구 상도로37길,37.5004392297797,126.950787294403,상도1동
138,서울특별시 중랑구 상봉동,1**,8m미만,50.0,월세,202411,26,500,60,1997.0,봉우재로19길,202412~202612,갱신,-,"2,000",50.0,다가구,중랑구,중랑구 봉우재로19길,중랑구 봉우재로19길,37.5930095065427,127.081009872357,상봉2동
139,서울특별시 영등포구 대림동,9**,8m미만,36.0,전세,202411,26,"8,000",0,1987.0,대림로8길,202412~202612,신규,-,,,다가구,영등포구,영등포구 대림로8길,영등포구 대림로8길,37.4913697598448,126.905998069431,대림1동
140,서울특별시 영등포구 대림동,9**,8m미만,19.0,월세,202411,26,"3,000",45,2023.0,디지털로,202411~202611,신규,-,,,단독,영등포구,영등포구 디지털로,영등포구 디지털로,37.4921709427061,126.902997790458,대림1동
141,서울특별시 성동구 마장동,7**,8m미만,18.0,월세,202411,26,"3,000",30,,마조로19길,202502~202702,신규,-,,,다가구,성동구,성동구 마조로19길,성동구 마조로19길,37.5639933314362,127.038250512221,마장동
142,서울특별시 동작구 상도1동,6**,12m미만,20.0,월세,202411,26,"2,000",58,2018.0,상도로47길,202502~202602,신규,-,,,단독,동작구,동작구 상도로47길,동작구 상도로47길,37.5019282089609,126.952045602345,상도1동
143,서울특별시 강서구 등촌동,5**,8m미만,30.45,월세,202411,26,"1,000",90,2015.0,등촌로39라길,202412~202612,신규,-,,,다가구,강서구,강서구 등촌로39라길,강서구 등촌로39라길,37.5466301778338,126.860995049537,등촌2동
144,서울특별시 성동구 행당동,*,25m미만,18.0,월세,202411,26,"1,500",59,2020.0,마조로,-,-,-,,,단독,성동구,성동구 마조로,성동구 마조로,37.5615612419343,127.041538241953,사근동
145,서울특별시 강서구 화곡동,8**,8m미만,59.4,월세,202411,26,"9,000",45,1994.0,등촌로13다길,202412~202612,갱신,-,"9,000",40.0,다가구,강서구,강서구 등촌로13다길,강서구 등촌로13다길,37.5344488453945,126.85863954017,화곡4동
147,서울특별시 동대문구 이문동,2**,8m미만,33.17,월세,202411,26,"1,000",50,1991.0,신이문로2길,202412~202612,신규,-,,,다가구,동대문구,동대문구 신이문로2길,동대문구 신이문로2길,37.6016161046713,127.062536888322,이문2동
148,서울특별시 강북구 수유동,1**,8m미만,194.24,월세,202411,26,100,35,2014.0,한천로139가길,202411~202511,신규,-,,,단독,강북구,강북구 한천로139가길,강북구 한천로139가길,37.6408584283548,127.024398624687,수유3동
149,서울특별시 광진구 군자동,4*,8m미만,70.0,월세,202411,26,"5,000",140,2016.0,면목로3길,202501~202701,신규,-,,,다가구,광진구,광진구 면목로3길,광진구 면목로3길,37.556119879083,127.074487634099,군자동
150,서울특별시 용산구 원효로3가,2**,12m미만,35.0,전세,202411,26,"4,319",0,1993.0,원효로19길,202411~202511,갱신,-,"1,474",12.0,다가구,용산구,용산구 원효로19길,용산구 원효로19길,37.5332327352245,126.95402327477,원효로2동
151,서울특별시 구로구 오류동,1**,8m미만,38.49,월세,202411,26,"2,000",45,1991.0,오류로8길,202412~202612,신규,-,,,다가구,구로구,구로구 오류로8길,구로구 오류로8길,37.4928595186762,126.844371092745,오류2동
152,서울특별시 강북구 수유동,2*,8m미만,15.0,월세,202411,26,150,36,2018.0,노해로9길,202411~202505,신규,-,,,단독,강북구,강북구 노해로9길,강북구 노해로9길,37.6382127747216,127.019574517156,수유3동
153,서울특별시 광진구 중곡동,7*,25m미만,30.39,월세,202411,26,"14,330",3,2013.0,긴고랑로44길,202412~202612,갱신,-,"14,330",0.0,다가구,광진구,광진구 긴고랑로44길,광진구 긴고랑로44길,37.5591144325401,127.094955279288,중곡4동
154,서울특별시 광진구 중곡동,1**,8m미만,33.0,전세,202411,26,"8,000",0,1990.0,천호대로123길,202501~202701,신규,-,,,단독,광진구,광진구 천호대로123길,광진구 천호대로123길,37.5568711921461,127.086675117981,중곡2동
155,서울특별시 중구 신당동,1**,8m미만,36.55,전세,202411,26,"10,000",0,1996.0,퇴계로80길,202412~202612,신규,-,,,다가구,중구,중구 퇴계로80길,중구 퇴계로80길,37.5637730366199,127.017735333186,신당5동
156,서울특별시 은평구 대조동,1**,12m미만,50.36,전세,202411,26,"13,000",0,1991.0,통일로73길,202412~202612,신규,-,,,다가구,은평구,은평구 통일로73길,은평구 통일로73길,37.6151616048385,126.922750131315,대조동
157,서울특별시 금천구 시흥동,8**,8m미만,17.0,월세,202411,26,300,27,1992.0,독산로25길,202411~202611,신규,-,,,다가구,금천구,금천구 독산로25길,금천구 독산로25길,37.4555548452211,126.904372438498,시흥1동
158,서울특별시 동대문구 장안동,1**,8m미만,25.94,전세,202411,26,"10,000",0,1974.0,한천로40길,202412~202612,신규,-,,,다가구,동대문구,동대문구 한천로40길,동대문구 한천로40길,37.5775153810167,127.068680833219,장안2동
159,서울특별시 동대문구 장안동,1**,8m미만,33.0,월세,202411,26,"1,000",25,1993.0,한천로30길,202411~202611,신규,-,,,다가구,동대문구,동대문구 한천로30길,동대문구 한천로30길,37.5740712441832,127.06805121289,장안2동
160,서울특별시 금천구 시흥동,8**,8m미만,46.26,전세,202411,26,"13,000",0,1985.0,독산로39길,202412~202612,갱신,-,"12,000",0.0,단독,금천구,금천구 독산로39길,금천구 독산로39길,37.4584083032213,126.903979653485,시흥1동
161,서울특별시 노원구 상계동,1**,8m미만,40.0,월세,202411,26,500,43,1994.0,덕릉로115가길,202411~202611,신규,-,,,다가구,노원구,노원구 덕릉로115가길,노원구 덕릉로115가길,37.667568171629,127.078606128926,상계3·4동
162,서울특별시 동대문구 휘경동,2**,8m미만,33.0,전세,202411,26,"15,000",0,1965.0,망우로12나길,202501~202701,신규,-,,,단독,동대문구,동대문구 망우로12나길,동대문구 망우로12나길,37.5873750705874,127.058417969298,휘경2동
163,서울특별시 중랑구 신내동,2**,8m미만,17.05,전세,202411,26,"7,000",0,2017.0,용마산로139다길,202501~202701,신규,-,,,다가구,중랑구,중랑구 용마산로139다길,중랑구 용마산로139다길,37.6179545243862,127.101473080961,신내1동
164,서울특별시 동작구 상도동,3**,8m미만,16.5,월세,202411,26,30,20,2017.0,상도로13가길,-,-,-,,,단독,동작구,동작구 상도로13가길,동작구 상도로13가길,37.5004548394745,126.930865750778,상도3동
165,서울특별시 동대문구 전농동,3*,8m미만,34.0,월세,202411,26,500,30,1988.0,전농로16길,202501~202701,신규,-,,,다가구,동대문구,동대문구 전농로16길,동대문구 전농로16길,37.5782421248303,127.060086875317,전농2동
166,서울특별시 서대문구 홍제동,*,8m미만,38.05,월세,202411,26,"2,000",33,1985.0,문화촌길,202411~202611,신규,-,,,단독,서대문구,서대문구 문화촌길,서대문구 문화촌길,37.5934064717018,126.949970210073,홍제3동
167,서울특별시 서대문구 창천동,2**,8m미만,16.5,월세,202411,26,500,60,2012.0,신촌로3길,202412~202612,신규,-,,,다가구,서대문구,서대문구 신촌로3길,서대문구 신촌로3길,37.5594594706518,126.929701659304,신촌동
168,서울특별시 강북구 미아동,2**,8m미만,27.78,월세,202411,26,"9,000",20,1993.0,도봉로65길,202501~202701,신규,-,,,다가구,강북구,강북구 도봉로65길,강북구 도봉로65길,37.6294506996398,127.022545962687,미아동
170,서울특별시 도봉구 방학동,6**,8m미만,45.79,전세,202411,26,"12,000",0,1992.0,도봉로145나길,202412~202612,신규,-,,,다가구,도봉구,도봉구 도봉로145나길,도봉구 도봉로145나길,37.6655245262591,127.04179060165,방학1동
171,서울특별시 영등포구 도림동,1**,8m미만,33.96,전세,202411,26,"10,000",0,1991.0,도림로108나길,202412~202612,신규,-,,,다가구,영등포구,영등포구 도림로108나길,영등포구 도림로108나길,37.5083775437555,126.902815652392,도림동
172,서울특별시 노원구 공릉동,6**,25m미만,67.88,월세,202411,26,"15,000",50,2005.0,동일로173가길,202501~202701,신규,-,,,다가구,노원구,노원구 동일로173가길,노원구 동일로173가길,37.6216600912858,127.072677052781,공릉1동
174,서울특별시 노원구 공릉동,3**,8m미만,16.0,월세,202411,26,"1,000",43,,동일로190길,202412~202602,신규,-,,,단독,노원구,노원구 동일로190길,노원구 동일로190길,37.6257705726904,127.074983468055,공릉1동
175,서울특별시 은평구 구산동,*,8m미만,45.47,월세,202411,26,"1,000",50,1997.0,연서로15길,202305~202505,신규,-,,,다가구,은평구,은평구 연서로15길,은평구 연서로15길,37.6113090699212,126.914148099618,구산동
176,서울특별시 금천구 독산동,9**,12m미만,18.0,월세,202411,26,"2,500",72,2007.0,독산로108길,202411~202611,신규,-,,,단독,금천구,금천구 독산로108길,금천구 독산로108길,37.4797316054412,126.906890666596,독산3동
177,서울특별시 성북구 동소문동1가,1**,8m미만,26.14,월세,202411,26,0,33,1997.0,동소문로,202411~202505,신규,-,,,다가구,성북구,성북구 동소문로,성북구 동소문로,37.596777909164,127.02137996202,동선동
178,서울특별시 광진구 자양동,5*,8m미만,41.34,월세,202411,26,"15,000",20,1975.0,뚝섬로,202501~202701,신규,-,,,단독,광진구,광진구 뚝섬로,광진구 뚝섬로,37.5329795402639,127.076428260951,자양1동
179,서울특별시 동작구 사당동,4**,8m미만,63.24,월세,202411,26,"14,500",30,1987.0,남부순환로265길,202412~202612,신규,-,,,단독,동작구,동작구 남부순환로265길,동작구 남부순환로265길,37.4783134482675,126.974383221271,사당1동
180,서울특별시 관악구 신림동,1***,8m미만,26.44,전세,202411,26,"15,000",0,2022.0,관천로,-,-,-,,,단독,관악구,관악구 관천로,관악구 관천로,37.4854688543028,126.924275165506,신사동
181,서울특별시 송파구 문정동,3*,12m미만,31.0,월세,202411,26,"1,000",37,1988.0,동남로6길,202412~202512,갱신,-,"1,000",32.0,단독,송파구,송파구 동남로6길,송파구 동남로6길,37.4883719075679,127.125201080452,문정1동
182,서울특별시 관악구 봉천동,1***,8m미만,53.38,전세,202411,26,"8,000",0,2015.0,청룡9길,202411~202611,신규,-,,,단독,관악구,관악구 청룡9길,관악구 청룡9길,37.4787459827224,126.946532470141,청룡동
183,서울특별시 관악구 봉천동,1***,25m미만,25.0,월세,202411,26,100,35,1985.0,인헌길,202411~202502,신규,-,,,단독,관악구,관악구 인헌길,관악구 인헌길,37.4717550735839,126.967056167185,인헌동
184,서울특별시 관악구 봉천동,6**,25m미만,35.0,전세,202411,26,"8,000",0,1994.0,국회단지길,202404~202604,신규,-,,,다가구,관악구,관악구 국회단지길,관악구 국회단지길,37.488748476562,126.94166186123,은천동
